genres,acousticness,energy,danceability,tempo,valence,speechiness,liveness,instrumentalness
dance pop,0.00138,0.755,0.546,127.986,0.39,0.0299,0.109,0.599
dance pop,0.151,0.848,0.868,130.115,0.345,0.0922,0.136,0.000843
dance pop,0.0803,0.756,0.741,127.963,0.603,0.0271,0.361,0
dance pop,0.00536,0.591,0.795,130.014,0.512,0.0701,0.132,2.28e-05
dance pop,0.182,0.522,0.599,92.078,0.344,0.385,0.252,0
dance pop,0.0201,0.902,0.717,124.994,0.842,0.118,0.347,5.25e-05
candy pop,0.00841,0.954,0.457,184.075,0.686,0.127,0.29,6.99e-05
candy pop,0.011,0.876,0.487,164.997,0.723,0.0946,0.401,0
candy pop,0.00818,0.91,0.681,139.977,0.935,0.0461,0.0687,2.24e-05
candy pop,0.024,0.662,0.566,173.965,0.469,0.0588,0.0658,0
candy pop,0.197,0.667,0.389,164.221,0.118,0.037,0.135,0
candy pop,0.397,0.524,0.619,78.986,0.37,0.0268,0.109,0
candy pop,4.86e-05,0.934,0.429,158.042,0.332,0.131,0.406,7.48e-05
candy pop,0.00186,0.79,0.754,127.982,0.529,0.0845,0.662,8.01e-05
candy pop,6.38e-05,0.904,0.552,145.038,0.674,0.064,0.0785,0
candy pop,0.00335,0.725,0.631,88.016,0.62,0.0961,0.366,1.51e-05
candy pop,0.0818,0.751,0.509,173.967,0.607,0.0387,0.342,0
candy pop,0.458,0.443,0.611,87.051,0.437,0.0291,0.138,3.37e-05
candy pop,0.184,0.772,0.493,147.96,0.217,0.0576,0.139,0
latin pop,0.748,0.26,0.246,80.86,0.216,0.0355,0.138,3.42e-05
latin pop,0.341,0.795,0.576,106.095,0.712,0.117,0.115,0
latin pop,0.112,0.498,0.756,111.972,0.701,0.0463,0.131,0
latin pop,0.262,0.46,0.673,149.656,0.69,0.0347,0.0936,0
latin pop,0.546,0.328,0.491,87.882,0.431,0.0287,0.113,2.12e-05
latin pop,0.771,0.551,0.602,92.052,0.339,0.0265,0.095,0
latin pop,0.868,0.531,0.474,86.722,0.328,0.0353,0.307,0
latin pop,0.618,0.546,0.295,169.22,0.406,0.0318,0.199,0
latin pop,0.318,0.542,0.383,97.101,0.224,0.03,0.114,0
latin pop,0.792,0.512,0.351,151.734,0.254,0.0371,0.191,0
latin pop,0.636,0.565,0.618,141.974,0.395,0.0314,0.142,0
latin pop,0.948,0.287,0.223,77.07,0.149,0.0384,0.0877,0.0147
latin pop,0.556,0.442,0.596,145.978,0.573,0.0377,0.107,1.63e-06
latin pop,0.535,0.598,0.672,107.987,0.504,0.0243,0.102,0
latin pop,0.223,0.85,0.665,96.967,0.608,0.0997,0.0758,1.34e-06
latin pop,0.318,0.75,0.248,70.679,0.179,0.0398,0.211,0
latin pop,0.0782,0.948,0.644,99.938,0.811,0.161,0.388,0
latin pop,0.786,0.398,0.4,111.661,0.172,0.0385,0.333,3.47e-06
latin pop,0.147,0.778,0.693,98.015,0.673,0.0921,0.342,0
latin pop,0.15,0.846,0.62,101.914,0.841,0.0644,0.0809,0
latin pop,0.0719,0.672,0.524,143.954,0.264,0.0342,0.131,0
latin pop,0.567,0.39,0.559,151.851,0.28,0.037,0.0818,4.24e-06
latin pop,0.107,0.924,0.695,120.035,0.827,0.0519,0.228,0
latin pop,0.702,0.505,0.598,89.95,0.37,0.0255,0.25,1.27e-05
latin pop,0.277,0.834,0.531,142.026,0.525,0.052,0.131,0
latin pop,0.0955,0.776,0.686,125.985,0.63,0.0315,0.134,0
latin pop,0.25,0.306,0.195,79.441,0.131,0.0325,0.113,8.76e-05
pop rap,0.705,0.54,0.358,89.11,0.566,0.362,0.636,0
pop rap,0.339,0.689,0.484,79.651,0.596,0.117,0.467,0
pop rap,0.15,0.821,0.768,82.776,0.587,0.428,0.8,0
pop rap,0.557,0.684,0.606,95.638,0.516,0.478,0.177,0
pop rap,0.354,0.921,0.585,90.747,0.515,0.128,0.941,0
pop rap,0.26,0.712,0.529,77.493,0.353,0.217,0.628,0
pop rap,0.268,0.715,0.474,91.874,0.261,0.33,0.554,0
pop rap,0.368,0.873,0.516,83.817,0.372,0.352,0.717,0
pop rap,0.435,0.844,0.706,131.295,0.782,0.193,0.945,0
pop rap,0.549,0.939,0.706,106.13,0.613,0.209,0.938,0
pop rap,0.716,0.646,0.615,140.707,0.598,0.356,0.822,1.33e-06
pop rap,0.347,0.665,0.749,111.138,0.315,0.157,0.309,0
pop rap,0.644,0.541,0.607,115.797,0.478,0.904,0.782,0
pop rap,0.157,0.617,0.774,132.811,0.222,0.342,0.919,0
pop rock,0.00124,0.878,0.468,156.049,0.187,0.0522,0.0734,0
pop rock,0.0095,0.805,0.632,115.489,0.297,0.0303,0.197,0
pop rock,0.000694,0.902,0.725,120.987,0.619,0.0745,0.0892,3.41e-05
pop rock,0.00222,0.923,0.564,147.957,0.787,0.0335,0.126,3.29e-06
pop rock,0.000132,0.942,0.466,140.987,0.27,0.0417,0.19,3.61e-05
pop rock,2.14e-05,0.795,0.504,141.966,0.379,0.0322,0.135,0
pop rock,0.000736,0.811,0.557,126.961,0.333,0.0308,0.0855,0
pop rock,0.00933,0.658,0.611,136.967,0.108,0.0316,0.12,2.68e-05
pop rock,0.0417,0.653,0.547,86.597,0.405,0.0447,0.0727,0
pop rock,0.0386,0.736,0.355,112.129,0.425,0.046,0.204,0.000446
pop rock,0.000678,0.632,0.561,136.011,0.358,0.0268,0.111,0.0247
synthpop,0.95,0.157,0.424,91.537,0.344,0.0428,0.101,0.0593
synthpop,0.482,0.468,0.732,118.994,0.191,0.0409,0.371,0.809
synthpop,0.695,0.362,0.786,115.022,0.595,0.0373,0.0897,0.408
synthpop,0.638,0.181,0.558,96.004,0.117,0.0413,0.0887,0.154
synthpop,0.839,0.367,0.692,112.203,0.0492,0.0662,0.113,0.685
synthpop,0.557,0.182,0.835,119.98,0.388,0.0762,0.113,0.456
synthpop,0.63,0.294,0.202,79.308,0.0396,0.0451,0.0992,0.0415
synthpop,0.727,0.212,0.714,99.033,0.376,0.0444,0.0644,0.145
synthpop,0.829,0.25,0.259,199.768,0.0773,0.0518,0.112,0.242
synthpop,0.669,0.366,0.773,116.053,0.0631,0.056,0.0727,0.496
synthpop,0.514,0.187,0.274,95.629,0.0385,0.0549,0.0852,0.388
metropopolis,0.0018,0.95,0.55,126.859,0.291,0.0859,0.238,0
metropopolis,0.0305,0.926,0.676,124.019,0.82,0.0425,0.0771,0.000658
metropopolis,0.0147,0.873,0.615,171.87,0.529,0.331,0.0963,0.000213
metropopolis,0.00913,0.989,0.584,131.035,0.578,0.0707,0.215,4.41e-05
metropopolis,0.00693,0.86,0.555,85.949,0.662,0.103,0.133,7.02e-05
metropopolis,0.154,0.911,0.659,91.999,0.598,0.0786,0.191,0.000304
metropopolis,0.0282,0.947,0.611,105.94,0.571,0.0558,0.303,0
metropopolis,0.0036,0.943,0.717,147.874,0.737,0.0545,0.1,1.92e-05
metropopolis,0.000913,0.938,0.437,201.97,0.742,0.152,0.116,0
metropopolis,0.00692,0.875,0.476,169.815,0.623,0.41,0.111,0.000647
metropopolis,0.00243,0.913,0.38,193.737,0.327,0.2,0.277,0.0902
metropopolis,0.0124,0.944,0.532,170.009,0.666,0.113,0.327,3.84e-05
metropopolis,0.0237,0.833,0.419,87.159,0.506,0.0563,0.39,7.65e-05
metropopolis,0.0522,0.891,0.67,116.008,0.513,0.0603,0.365,0.000913
metropopolis,0.0247,0.773,0.698,89.03,0.684,0.0428,0.327,0.000112
latin pop,0.101,0.604,0.718,147.067,0.698,0.0344,0.297,1.3e-06
latin pop,0.535,0.563,0.569,77.431,0.541,0.0395,0.141,0.000222
latin pop,0.244,0.524,0.611,74.983,0.272,0.0438,0.295,0
latin pop,0.371,0.532,0.532,142.471,0.311,0.0362,0.0633,0
latin pop,0.369,0.577,0.615,119.983,0.29,0.0303,0.195,0
latin pop,0.353,0.72,0.578,133.858,0.354,0.0314,0.0941,0
latin pop,0.875,0.341,0.453,139.066,0.292,0.0384,0.13,0.0353
latin pop,0.642,0.49,0.375,149.058,0.301,0.0379,0.278,8.02e-05
latin pop,0.238,0.69,0.619,132.476,0.809,0.0447,0.273,0.000555
latin pop,0.283,0.502,0.675,121.625,0.35,0.0283,0.121,0.0175
latin pop,0.45,0.544,0.326,78.321,0.225,0.0495,0.389,0
latin pop,0.375,0.514,0.498,141.265,0.434,0.0322,0.156,3.97e-05
latin pop,0.941,0.235,0.466,74.821,0.198,0.168,0.148,4.39e-06
latin pop,0.164,0.494,0.592,120.032,0.295,0.0287,0.18,0
latin pop,0.898,0.314,0.4,140.913,0.284,0.037,0.35,9.59e-05
latin pop,0.668,0.505,0.621,99.93,0.532,0.159,0.0855,2.8e-05
latin pop,0.0362,0.819,0.533,110.368,0.312,0.0424,0.935,0.00567
latin pop,0.0104,0.795,0.462,126.983,0.246,0.0394,0.67,0.736
latin pop,0.000291,0.92,0.639,126.987,0.788,0.0364,0.359,0
latin pop,0.000639,0.898,0.589,122.993,0.611,0.0483,0.859,3.14e-06
latin pop,0.0108,0.64,0.538,131.937,0.323,0.0286,0.711,0
latin pop,0.00743,0.941,0.573,134.938,0.371,0.0569,0.858,3.38e-06
latin pop,0.115,0.582,0.462,126.975,0.408,0.033,0.808,0
latin pop,0.00695,0.853,0.615,117.01,0.596,0.0406,0.806,0
latin pop,0.0157,0.857,0.485,134.029,0.385,0.0933,0.957,5.6e-05
latin pop,0.079,0.749,0.345,106.956,0.396,0.0401,0.916,0
latin pop,0.855,0.317,0.41,85.832,0.299,0.0278,0.911,0
latin pop,0.714,0.263,0.262,78.033,0.238,0.0316,0.981,0
latin pop,0.864,0.258,0.454,141.246,0.316,0.0324,0.944,0
latin pop,0.17,0.484,0.402,77.265,0.162,0.0329,0.967,3.95e-06
latin pop,0.0149,0.881,0.655,127.03,0.487,0.0568,0.957,1.12e-06
latin pop,0.388,0.701,0.498,148.14,0.422,0.0357,0.849,6.79e-06
latin pop,0.384,0.574,0.309,148.532,0.214,0.0351,0.95,0
latin pop,0.596,0.65,0.51,139.933,0.211,0.0329,0.474,0
latin pop,0.332,0.586,0.438,143.896,0.101,0.0284,0.717,1.64e-06
latin pop,0.0353,0.802,0.56,121.971,0.269,0.0346,0.553,0
latin pop,0.0551,0.871,0.527,77.993,0.524,0.0588,0.875,1.31e-06
latin pop,0.0126,0.927,0.481,97.981,0.442,0.0897,0.336,0
latin pop,0.432,0.403,0.542,143.851,0.225,0.0284,0.0856,0
latin pop,0.198,0.542,0.5,144.02,0.311,0.0315,0.182,2.09e-05
latin pop,0.589,0.38,0.682,137.996,0.328,0.0297,0.104,0
latin pop,0.893,0.209,0.607,135.886,0.475,0.0329,0.11,2.81e-06
latin pop,0.874,0.315,0.635,135.929,0.443,0.0344,0.102,0
latin pop,0.738,0.473,0.692,122.001,0.273,0.0349,0.13,0
latin pop,0.227,0.839,0.746,100.988,0.697,0.0474,0.127,0
latin pop,0.746,0.414,0.593,139.928,0.313,0.0302,0.115,5.19e-06
latin pop,0.859,0.317,0.683,136.01,0.473,0.0304,0.094,0
latin pop,0.321,0.488,0.606,129.983,0.298,0.0283,0.125,0
latin pop,0.863,0.309,0.565,144.021,0.375,0.0367,0.107,0
latin pop,0.714,0.39,0.421,131.681,0.331,0.0424,0.11,0
latin pop,0.909,0.263,0.568,126.633,0.389,0.0333,0.105,1.41e-06
latin pop,0.152,0.544,0.635,125.982,0.24,0.0306,0.182,0
latin pop,0.795,0.423,0.735,111.95,0.262,0.0378,0.143,0
latin pop,0.842,0.294,0.479,145.105,0.348,0.0491,0.279,0
latin pop,0.272,0.816,0.709,105.984,0.714,0.0384,0.257,0
latin pop,0.902,0.397,0.517,133.949,0.17,0.0514,0.104,0
latin pop,0.706,0.512,0.53,133.829,0.194,0.0312,0.0882,0
latin pop,0.768,0.449,0.444,146.034,0.0814,0.0327,0.147,9.79e-06
latin pop,0.669,0.515,0.617,129.985,0.194,0.0315,0.201,0
latin pop,0.497,0.843,0.818,123.951,0.842,0.0429,0.117,0
latin pop,0.212,0.913,0.818,117.926,0.789,0.0868,0.0591,0
latin pop,0.497,0.475,0.212,80.824,0.149,0.0291,0.137,0.00818
latin pop,0.568,0.95,0.748,116.018,0.621,0.0907,0.109,0
latin pop,0.619,0.448,0.31,138.153,0.186,0.0316,0.376,2.12e-05
latin pop,0.469,0.695,0.534,145.558,0.562,0.0396,0.315,0
latin pop,0.219,0.467,0.377,74.124,0.11,0.0291,0.0998,2.12e-06
latin pop,0.52,0.856,0.713,102.059,0.698,0.0888,0.0733,2.16e-05
latin pop,0.686,0.445,0.41,75.053,0.136,0.0305,0.128,0.00536
latin pop,0.133,0.925,0.79,122.967,0.886,0.0536,0.0558,1.95e-05
latin pop,0.0516,0.985,0.722,125.961,0.72,0.0482,0.113,2.06e-06
latin pop,0.0742,0.945,0.708,120.014,0.894,0.0459,0.135,0
latin pop,0.0413,0.892,0.749,123.023,0.855,0.0377,0.0351,7.2e-06
latin pop,0.194,0.941,0.673,110,0.631,0.128,0.076,0
pop rap,0.0703,0.792,0.632,137.998,0.403,0.198,0.371,0
pop rap,0.0639,0.849,0.391,185.977,0.671,0.288,0.529,0
pop rap,0.323,0.919,0.403,117.435,0.61,0.28,0.382,0
pop rap,0.136,0.874,0.754,126.992,0.8,0.126,0.296,0
pop rap,0.102,0.772,0.6,74.89,0.611,0.293,0.117,0
pop rap,0.114,0.694,0.797,116.128,0.859,0.2,0.294,0
pop rap,0.408,0.91,0.49,136.179,0.382,0.234,0.27,0
pop rap,0.0257,0.855,0.52,162.817,0.51,0.374,0.0444,0
pop rap,0.00443,0.812,0.67,141.992,0.435,0.206,0.2,0
pop rap,0.0126,0.774,0.365,89.1,0.404,0.259,0.357,0
pop rap,0.0422,0.88,0.76,103.051,0.536,0.0657,0.157,0
pop rap,0.195,0.681,0.525,151.875,0.436,0.0683,0.141,0
pop rap,0.678,0.76,0.391,87.848,0.407,0.442,0.254,0
pop rap,0.377,0.752,0.626,76.164,0.494,0.323,0.538,0
pop rap,0.00478,0.574,0.653,175.955,0.533,0.0541,0.0689,0.821
pop rap,0.0237,0.429,0.649,150.077,0.274,0.0313,0.196,0.844
pop rock,0.00363,0.956,0.72,127.979,0.718,0.0603,0.338,0
pop rock,0.011,0.872,0.533,87.955,0.492,0.0435,0.363,8.19e-06
pop rock,0.0151,0.817,0.61,115.036,0.707,0.0331,0.0998,9.09e-06
pop rock,0.0505,0.795,0.571,101.97,0.308,0.0315,0.0694,0.238
pop rock,0.0246,0.874,0.793,136.001,0.967,0.0397,0.307,0.00016
pop rock,0.00804,0.854,0.66,100.012,0.625,0.0378,0.0791,0
pop rock,0.00386,0.797,0.683,110.044,0.436,0.0307,0.235,0
pop rock,0.00072,0.922,0.631,124.97,0.67,0.0419,0.26,0
pop rock,0.0115,0.736,0.523,175.856,0.753,0.0639,0.081,0.00394
pop rock,0.00799,0.929,0.705,133.996,0.892,0.0522,0.0286,0
pop rock,0.00702,0.772,0.561,90.322,0.32,0.0379,0.13,1.44e-05
pop rock,0.718,0.307,0.606,119.773,0.169,0.0284,0.113,0
pop christmas,0.00312,0.912,0.841,126.973,0.786,0.0491,0.138,0.355
pop christmas,0.00239,0.614,0.799,129.994,0.671,0.0413,0.107,0.517
pop christmas,0.0038,0.809,0.886,126.006,0.398,0.0363,0.0314,0.0736
pop christmas,0.0444,0.417,0.878,77.49,0.887,0.361,0.0833,0
pop christmas,0.00262,0.59,0.73,130.018,0.812,0.0521,0.0461,0.157
pop,0.877,0.138,0.675,122.092,0.0369,0.0395,0.124,0.00138
pop,0.0175,0.673,0.565,99.154,0.226,0.0269,0.11,1.9e-05
pop,0.551,0.622,0.667,76.471,0.614,0.0826,0.473,0
pop,0.132,0.489,0.439,143.808,0.247,0.0368,0.114,0.000643
pop,0.0153,0.653,0.498,91.869,0.284,0.05,0.103,0.000129
pop,0.129,0.741,0.626,133.901,0.271,0.0585,0.149,0
pop,0.538,0.569,0.301,177.641,0.292,0.0528,0.101,0
pop,0.734,0.413,0.505,77.023,0.21,0.0278,0.138,0
pop,0.0152,0.762,0.535,151.93,0.747,0.0647,0.117,0.000106
pop,0.4,0.568,0.357,139.967,0.215,0.0354,0.11,2.58e-06
pop,0.912,0.24,0.43,129.667,0.0694,0.0301,0.0773,5.09e-05
pop,0.00046,0.848,0.637,130.962,0.653,0.0489,0.147,0.00375
pop,0.589,0.439,0.543,145.93,0.0395,0.0326,0.0732,0
bow pop,0.0121,0.746,0.37,164.86,0.277,0.0414,0.704,4.6e-05
bow pop,7.17e-05,0.844,0.455,128.002,0.109,0.0361,0.982,0
bow pop,0.00024,0.797,0.497,127.973,0.186,0.0381,0.926,0
bow pop,0.011,0.745,0.534,125.958,0.184,0.0377,0.94,4.99e-06
bow pop,0.0215,0.828,0.378,174.813,0.224,0.0412,0.946,5.64e-05
bow pop,0.00247,0.918,0.587,110.026,0.507,0.074,0.699,1.6e-06
bow pop,0.00301,0.836,0.505,127.95,0.198,0.0618,0.936,0
bow pop,0.418,0.906,0.465,122.652,0.206,0.0376,0.918,0.00869
bow pop,0.579,0.435,0.271,84.19,0.103,0.0329,0.736,1.51e-05
bow pop,0.0088,0.814,0.45,140.119,0.18,0.0502,0.731,0.0104
bow pop,0.00362,0.914,0.569,128.024,0.227,0.0555,0.952,0.00303
bow pop,0.000258,0.89,0.547,128.001,0.551,0.0433,0.986,0.375
bow pop,7.78e-05,0.81,0.449,128.001,0.147,0.0397,0.965,9.82e-06
bow pop,0.000381,0.771,0.362,140.035,0.0673,0.0367,0.965,1.52e-05
bow pop,0.00249,0.94,0.425,145.094,0.227,0.0755,0.801,0
bow pop,0.00395,0.861,0.293,127.063,0.121,0.037,0.721,0.000153
folk-pop,0.772,0.465,0.609,91.942,0.824,0.0452,0.106,1.78e-05
folk-pop,0.923,0.163,0.344,128.226,0.227,0.0339,0.525,1.06e-05
folk-pop,0.735,0.483,0.446,93.819,0.619,0.0643,0.183,0.00113
folk-pop,0.899,0.338,0.425,136.687,0.333,0.0503,0.972,0.000288
folk-pop,0.136,0.46,0.436,106.325,0.461,0.0285,0.294,0
folk-pop,0.493,0.518,0.692,114.031,0.769,0.0373,0.125,7.92e-05
folk-pop,0.889,0.265,0.356,128.891,0.325,0.0327,0.111,4.02e-06
folk-pop,0.897,0.242,0.365,88.213,0.303,0.0392,0.955,0.00026
folk-pop,0.822,0.269,0.306,82.168,0.241,0.029,0.364,0.000376
folk-pop,0.631,0.266,0.262,176.825,0.307,0.0381,0.0769,1.12e-05
folk-pop,0.891,0.149,0.413,96.875,0.507,0.0332,0.144,0.0446
folk-pop,0.827,0.238,0.381,73.394,0.25,0.0296,0.175,0.073
folk-pop,0.875,0.144,0.543,69.177,0.503,0.0434,0.12,0.00232
folk-pop,0.441,0.892,0.681,104.635,0.966,0.0439,0.0427,3.77e-06
latin pop,0.162,0.806,0.504,90.968,0.413,0.139,0.726,0
latin pop,0.0516,0.927,0.539,132.955,0.426,0.0513,0.967,0
latin pop,0.245,0.635,0.406,144.241,0.144,0.0356,0.965,0
latin pop,0.426,0.715,0.427,137.576,0.197,0.0497,0.952,0
latin pop,0.233,0.869,0.432,199.798,0.751,0.0556,0.96,0
latin pop,0.621,0.451,0.356,132.229,0.422,0.0337,0.977,1.9e-06
latin pop,0.22,0.924,0.487,98.506,0.423,0.0733,0.963,0
latin pop,0.704,0.337,0.249,174.491,0.235,0.0322,0.29,0
latin pop,0.428,0.679,0.723,110.025,0.562,0.0414,0.954,0
latin pop,0.488,0.924,0.564,99.012,0.647,0.0571,0.134,0
latin pop,0.504,0.515,0.369,125.362,0.155,0.0346,0.703,0
latin pop,0.642,0.579,0.54,133.827,0.272,0.0346,0.75,0
latin pop,0.542,0.947,0.533,120,0.52,0.121,0.868,0
latin pop,0.877,0.361,0.337,133.281,0.289,0.0305,0.207,0
latin pop,0.504,0.828,0.3,77.77,0.417,0.0501,0.963,0
latin pop,0.525,0.466,0.464,143.118,0.245,0.037,0.175,0
latin pop,0.538,0.506,0.529,142.03,0.296,0.0273,0.109,0
latin pop,0.632,0.4,0.271,209.079,0.362,0.0414,0.11,0
latin pop,0.755,0.499,0.444,167.824,0.259,0.0368,0.11,0
latin pop,0.812,0.245,0.331,137.348,0.181,0.0287,0.12,0
latin pop,0.797,0.353,0.318,139.516,0.251,0.0323,0.0939,0
latin pop,0.328,0.628,0.735,110.044,0.576,0.0342,0.182,0
latin pop,0.308,0.469,0.577,132.011,0.149,0.0309,0.211,0
latin pop,0.594,0.319,0.357,130.653,0.255,0.0318,0.13,2.29e-06
underground pop rap,0.0857,0.904,0.686,86.355,0.668,0.213,0.124,0
underground pop rap,0.0716,0.521,0.791,95.993,0.573,0.132,0.143,0
underground pop rap,0.127,0.654,0.827,156.077,0.802,0.393,0.111,0
underground pop rap,0.0594,0.858,0.709,178.047,0.53,0.339,0.149,0
underground pop rap,0.483,0.716,0.789,132.045,0.619,0.171,0.111,1.55e-06
underground pop rap,0.00453,0.699,0.671,72.946,0.386,0.0647,0.173,0.000277
underground pop rap,0.0716,0.967,0.434,71.422,0.722,0.325,0.179,0
underground pop rap,0.519,0.641,0.61,67.413,0.852,0.268,0.902,0
underground pop rap,0.131,0.869,0.519,114.584,0.588,0.359,0.325,0
underground pop rap,0.607,0.657,0.744,95.006,0.219,0.033,0.117,0
hip pop,0.0139,0.738,0.52,142,0.237,0.161,0.393,0.00216
hip pop,0.00411,0.812,0.846,125.003,0.291,0.0664,0.375,1.77e-06
hip pop,0.24,0.51,0.775,127.973,0.352,0.0595,0.361,2.16e-06
hip pop,0.063,0.541,0.721,96.046,0.239,0.0659,0.165,4.47e-06
hip pop,0.0643,0.541,0.831,100.05,0.715,0.0774,0.701,0.000493
hip pop,0.0283,0.791,0.7,125.506,0.233,0.0833,0.109,8.26e-05
hip pop,0.076,0.618,0.743,129.034,0.31,0.0732,0.0731,0
hip pop,0.106,0.561,0.766,119.978,0.602,0.168,0.105,0.000489
hip pop,0.255,0.707,0.73,101.008,0.888,0.0538,0.321,0
hip pop,0.00256,0.857,0.719,123.995,0.692,0.112,0.267,0.000326
hip pop,0.0542,0.504,0.61,89.95,0.0788,0.0325,0.399,0.000806
hip pop,0.00639,0.515,0.869,128.026,0.125,0.156,0.386,0.333
hip pop,0.00167,0.739,0.729,128.051,0.724,0.198,0.242,0.0033
hip pop,0.412,0.212,0.416,149.665,0.121,0.0401,0.534,0
hip pop,0.0509,0.617,0.732,129.002,0.352,0.0505,0.0905,0
hip pop,0.0263,0.655,0.591,127.904,0.238,0.0731,0.0572,0
hip pop,0.00422,0.834,0.662,159.96,0.567,0.0519,0.201,0.00119
hip pop,0.0595,0.781,0.88,101.011,0.587,0.152,0.273,0
hip pop,0.171,0.671,0.882,95.018,0.337,0.126,0.0988,0
hip pop,0.087,0.575,0.475,98.525,0.84,0.0415,0.342,1.2e-06
hip pop,0.218,0.536,0.832,87.992,0.793,0.0952,0.0786,4.07e-05
hip pop,0.000574,0.447,0.699,97.983,0.249,0.263,0.117,0
hip pop,0.274,0.567,0.767,101.915,0.721,0.0351,0.192,0
hip pop,0.0262,0.92,0.677,95.006,0.739,0.0304,0.173,5.08e-05
hip pop,0.00475,0.864,0.654,191.82,0.673,0.153,0.0714,1.86e-06
hip pop,0.205,0.629,0.831,94.712,0.462,0.0433,0.201,0.0472
hip pop,0.0039,0.682,0.674,97.045,0.859,0.068,0.207,9.34e-06
hip pop,0.00738,0.859,0.67,177.998,0.784,0.113,0.0531,2.87e-05
hip pop,0.027,0.657,0.803,104.224,0.737,0.0505,0.0897,0.00121
metropopolis,0.872,0.35,0.289,79.625,0.0904,0.0367,0.0826,0
synthpop,0.872,0.35,0.289,79.625,0.0904,0.0367,0.0826,0
metropopolis,0.263,0.812,0.614,120.019,0.718,0.0416,0.102,1.14e-05
synthpop,0.263,0.812,0.614,120.019,0.718,0.0416,0.102,1.14e-05
metropopolis,0.048,0.724,0.345,110.148,0.379,0.0444,0.413,0.00026
synthpop,0.048,0.724,0.345,110.148,0.379,0.0444,0.413,0.00026
metropopolis,0.374,0.767,0.765,120.418,0.544,0.0301,0.0949,2e-05
synthpop,0.374,0.767,0.765,120.418,0.544,0.0301,0.0949,2e-05
metropopolis,0.0471,0.87,0.603,125.982,0.359,0.0306,0.271,0
synthpop,0.0471,0.87,0.603,125.982,0.359,0.0306,0.271,0
metropopolis,0.443,0.601,0.706,119.96,0.876,0.0549,0.161,0.00793
synthpop,0.443,0.601,0.706,119.96,0.876,0.0549,0.161,0.00793
metropopolis,0.158,0.686,0.639,110.029,0.669,0.0757,0.187,0
synthpop,0.158,0.686,0.639,110.029,0.669,0.0757,0.187,0
metropopolis,0.765,0.436,0.628,108.999,0.195,0.0421,0.174,0.0039
synthpop,0.765,0.436,0.628,108.999,0.195,0.0421,0.174,0.0039
metropopolis,0.0126,0.884,0.616,119.966,0.588,0.0327,0.347,0
synthpop,0.0126,0.884,0.616,119.966,0.588,0.0327,0.347,0
metropopolis,0.0282,0.663,0.505,124.992,0.181,0.0328,0.104,2.36e-06
synthpop,0.0282,0.663,0.505,124.992,0.181,0.0328,0.104,2.36e-06
metropopolis,0.0804,0.76,0.759,120.006,0.743,0.0322,0.0818,0
synthpop,0.0804,0.76,0.759,120.006,0.743,0.0322,0.0818,0
metropopolis,0.356,0.624,0.556,119.891,0.365,0.0397,0.0788,3.72e-06
synthpop,0.356,0.624,0.556,119.891,0.365,0.0397,0.0788,3.72e-06
pop christmas,0.0057,0.717,0.652,93.009,0.446,0.0432,0.0774,0
pop christmas,0.177,0.731,0.617,91.988,0.791,0.0512,0.0848,0
pop christmas,0.0479,0.833,0.575,88.461,0.393,0.0508,0.0969,0
pop christmas,0.829,0.379,0.611,139.962,0.574,0.0286,0.108,0
pop christmas,0.0809,0.739,0.653,108.031,0.36,0.0314,0.181,0
pop christmas,0.2,0.667,0.675,95.987,0.533,0.0259,0.093,1.78e-05
pop christmas,0.0139,0.753,0.648,139.989,0.585,0.0385,0.0885,0
pop christmas,0.00172,0.733,0.597,110.047,0.423,0.039,0.303,0
pop christmas,0.0537,0.726,0.617,150.033,0.41,0.048,0.183,0
pop christmas,0.388,0.516,0.62,168.052,0.562,0.0629,0.0688,0
pop christmas,0.0719,0.612,0.585,132.975,0.643,0.0285,0.0911,0
pop christmas,0.14,0.861,0.545,126.019,0.398,0.0474,0.109,0
pop christmas,0.165,0.753,0.553,110.042,0.2,0.0354,0.0918,0
pop,0.162,0.785,0.748,127.557,0.394,0.0621,0.0722,8.13e-05
pop,0.0492,0.848,0.643,124.995,0.588,0.0421,0.0676,0
pop,0.0034,0.922,0.738,116.024,0.701,0.0833,0.0986,0
pop,0.027,0.831,0.603,72.022,0.362,0.0479,0.652,0
pop,0.0187,0.874,0.647,125.026,0.551,0.0462,0.27,0.000173
pop,0.017,0.835,0.48,145.546,0.538,0.042,0.372,0
pop,0.316,0.687,0.646,140.018,0.564,0.0577,0.345,0
pop,0.0327,0.892,0.744,106.043,0.699,0.102,0.115,0
pop,0.00701,0.684,0.705,129.956,0.691,0.145,0.151,5.73e-06
pop,0.072,0.85,0.592,94.952,0.531,0.051,0.347,0
pop,0.248,0.696,0.706,127.926,0.574,0.0535,0.245,5.43e-05
pop,0.000964,0.961,0.543,174.956,0.409,0.0411,0.225,0.00251
pop,0.0252,0.879,0.633,125.08,0.628,0.0789,0.313,0
pop,0.218,0.715,0.546,171.961,0.642,0.239,0.0885,0
pop,0.7,0.451,0.652,99.869,0.887,0.0335,0.0882,0
pop,0.0017,0.7,0.742,128.022,0.5,0.058,0.627,0.00181
latin pop,0.0258,0.904,0.674,126.028,0.884,0.0295,0.365,0
latin pop,0.0425,0.899,0.682,99.966,0.777,0.0382,0.504,0
