genres,acousticness,energy,danceability,tempo,valence,speechiness,liveness,instrumentalness
alternative metal,0.000241,0.947,0.507,94.034,0.515,0.0542,0.211,6.11e-05
funk metal,0.000241,0.947,0.507,94.034,0.515,0.0542,0.211,6.11e-05
nu metal,0.000241,0.947,0.507,94.034,0.515,0.0542,0.211,6.11e-05
rap metal,0.000241,0.947,0.507,94.034,0.515,0.0542,0.211,6.11e-05
alternative metal,0.000743,0.975,0.593,109.954,0.341,0.0728,0.312,1.96e-06
funk metal,0.000743,0.975,0.593,109.954,0.341,0.0728,0.312,1.96e-06
nu metal,0.000743,0.975,0.593,109.954,0.341,0.0728,0.312,1.96e-06
rap metal,0.000743,0.975,0.593,109.954,0.341,0.0728,0.312,1.96e-06
alternative metal,0.000299,0.958,0.57,112.001,0.348,0.0889,0.185,1.57e-05
funk metal,0.000299,0.958,0.57,112.001,0.348,0.0889,0.185,1.57e-05
nu metal,0.000299,0.958,0.57,112.001,0.348,0.0889,0.185,1.57e-05
rap metal,0.000299,0.958,0.57,112.001,0.348,0.0889,0.185,1.57e-05
alternative metal,5.54e-05,0.962,0.518,90.003,0.264,0.144,0.932,0.135
funk metal,5.54e-05,0.962,0.518,90.003,0.264,0.144,0.932,0.135
nu metal,5.54e-05,0.962,0.518,90.003,0.264,0.144,0.932,0.135
rap metal,5.54e-05,0.962,0.518,90.003,0.264,0.144,0.932,0.135
alternative metal,3.62e-05,0.978,0.445,102.653,0.181,0.0901,0.307,0.0218
funk metal,3.62e-05,0.978,0.445,102.653,0.181,0.0901,0.307,0.0218
nu metal,3.62e-05,0.978,0.445,102.653,0.181,0.0901,0.307,0.0218
rap metal,3.62e-05,0.978,0.445,102.653,0.181,0.0901,0.307,0.0218
alternative metal,0.000825,0.933,0.422,141.729,0.218,0.113,0.387,5.37e-06
funk metal,0.000825,0.933,0.422,141.729,0.218,0.113,0.387,5.37e-06
nu metal,0.000825,0.933,0.422,141.729,0.218,0.113,0.387,5.37e-06
rap metal,0.000825,0.933,0.422,141.729,0.218,0.113,0.387,5.37e-06
alternative metal,0.000487,0.95,0.479,88.503,0.0995,0.0648,0.391,0.000174
funk metal,0.000487,0.95,0.479,88.503,0.0995,0.0648,0.391,0.000174
nu metal,0.000487,0.95,0.479,88.503,0.0995,0.0648,0.391,0.000174
rap metal,0.000487,0.95,0.479,88.503,0.0995,0.0648,0.391,0.000174
alternative metal,3.94e-05,0.979,0.444,118.779,0.247,0.116,0.733,0.00231
funk metal,3.94e-05,0.979,0.444,118.779,0.247,0.116,0.733,0.00231
nu metal,3.94e-05,0.979,0.444,118.779,0.247,0.116,0.733,0.00231
rap metal,3.94e-05,0.979,0.444,118.779,0.247,0.116,0.733,0.00231
alternative metal,0.00329,0.825,0.271,107.804,0.0712,0.0432,0.963,0.00583
funk metal,0.00329,0.825,0.271,107.804,0.0712,0.0432,0.963,0.00583
nu metal,0.00329,0.825,0.271,107.804,0.0712,0.0432,0.963,0.00583
rap metal,0.00329,0.825,0.271,107.804,0.0712,0.0432,0.963,0.00583
alternative metal,0.535,0.397,0.443,82.25,0.408,0.0572,0.259,0
nu metal,0.535,0.397,0.443,82.25,0.408,0.0572,0.259,0
rap metal,0.535,0.397,0.443,82.25,0.408,0.0572,0.259,0
alternative metal,2.09e-05,0.988,0.366,174.014,0.529,0.0839,0.964,0
nu metal,2.09e-05,0.988,0.366,174.014,0.529,0.0839,0.964,0
rap metal,2.09e-05,0.988,0.366,174.014,0.529,0.0839,0.964,0
alternative metal,0.000188,0.977,0.407,169.982,0.499,0.12,0.175,5.29e-06
nu metal,0.000188,0.977,0.407,169.982,0.499,0.12,0.175,5.29e-06
rap metal,0.000188,0.977,0.407,169.982,0.499,0.12,0.175,5.29e-06
alternative metal,8.26e-05,0.942,0.528,110.058,0.437,0.0512,0.344,0
nu metal,8.26e-05,0.942,0.528,110.058,0.437,0.0512,0.344,0
rap metal,8.26e-05,0.942,0.528,110.058,0.437,0.0512,0.344,0
alternative metal,0.000131,0.97,0.51,120.063,0.44,0.102,0.306,0
nu metal,0.000131,0.97,0.51,120.063,0.44,0.102,0.306,0
rap metal,0.000131,0.97,0.51,120.063,0.44,0.102,0.306,0
alternative metal,0.00667,0.931,0.532,137.061,0.522,0.0684,0.48,0
nu metal,0.00667,0.931,0.532,137.061,0.522,0.0684,0.48,0
rap metal,0.00667,0.931,0.532,137.061,0.522,0.0684,0.48,0
alternative metal,0.00742,0.922,0.567,85.968,0.647,0.21,0.107,0
nu metal,0.00742,0.922,0.567,85.968,0.647,0.21,0.107,0
rap metal,0.00742,0.922,0.567,85.968,0.647,0.21,0.107,0
alternative metal,0.000191,0.977,0.381,163.05,0.559,0.0694,0.115,0
nu metal,0.000191,0.977,0.381,163.05,0.559,0.0694,0.115,0
rap metal,0.000191,0.977,0.381,163.05,0.559,0.0694,0.115,0
alternative metal,2e-05,0.965,0.43,142.832,0.454,0.0467,0.389,0
nu metal,2e-05,0.965,0.43,142.832,0.454,0.0467,0.389,0
rap metal,2e-05,0.965,0.43,142.832,0.454,0.0467,0.389,0
alternative metal,0.000503,0.979,0.511,135.061,0.567,0.118,0.547,1.91e-06
nu metal,0.000503,0.979,0.511,135.061,0.567,0.118,0.547,1.91e-06
rap metal,0.000503,0.979,0.511,135.061,0.567,0.118,0.547,1.91e-06
alternative metal,7e-05,0.99,0.322,184.012,0.274,0.116,0.321,0
nu metal,7e-05,0.99,0.322,184.012,0.274,0.116,0.321,0
rap metal,7e-05,0.99,0.322,184.012,0.274,0.116,0.321,0
alternative metal,1.18e-05,0.992,0.371,173.887,0.369,0.134,0.317,0
nu metal,1.18e-05,0.992,0.371,173.887,0.369,0.134,0.317,0
rap metal,1.18e-05,0.992,0.371,173.887,0.369,0.134,0.317,0
alternative metal,0.487,0.486,0.674,128.847,0.374,0.0371,0.102,0
nu metal,0.487,0.486,0.674,128.847,0.374,0.0371,0.102,0
rap metal,0.487,0.486,0.674,128.847,0.374,0.0371,0.102,0
alternative metal,0.734,0.389,0.531,125.943,0.21,0.038,0.202,0
nu metal,0.734,0.389,0.531,125.943,0.21,0.038,0.202,0
rap metal,0.734,0.389,0.531,125.943,0.21,0.038,0.202,0
alternative metal,0.535,0.397,0.443,82.25,0.408,0.0572,0.259,0
nu metal,0.535,0.397,0.443,82.25,0.408,0.0572,0.259,0
rap metal,0.535,0.397,0.443,82.25,0.408,0.0572,0.259,0
alternative metal,0.00681,0.956,0.461,125.909,0.867,0.0374,0.0803,0.000273
funk metal,0.00681,0.956,0.461,125.909,0.867,0.0374,0.0803,0.000273
alternative metal,0.000298,0.979,0.416,121.742,0.414,0.13,0.0759,5.16e-06
funk metal,0.000298,0.979,0.416,121.742,0.414,0.13,0.0759,5.16e-06
alternative metal,0.00115,0.976,0.501,176.532,0.642,0.152,0.0641,0.00119
funk metal,0.00115,0.976,0.501,176.532,0.642,0.152,0.0641,0.00119
alternative metal,5.57e-05,0.969,0.556,124.947,0.593,0.0627,0.124,0.257
funk metal,5.57e-05,0.969,0.556,124.947,0.593,0.0627,0.124,0.257
alternative metal,0.0224,0.711,0.675,109.984,0.531,0.032,0.112,0.0105
funk metal,0.0224,0.711,0.675,109.984,0.531,0.032,0.112,0.0105
alternative metal,0.00141,0.849,0.578,152.038,0.268,0.0676,0.129,0.00626
funk metal,0.00141,0.849,0.578,152.038,0.268,0.0676,0.129,0.00626
alternative metal,0.00124,0.803,0.578,128.144,0.479,0.0395,0.349,0.0167
funk metal,0.00124,0.803,0.578,128.144,0.479,0.0395,0.349,0.0167
alternative metal,0.0661,0.849,0.639,90.562,0.668,0.0361,0.15,0.02
funk metal,0.0661,0.849,0.639,90.562,0.668,0.0361,0.15,0.02
alternative metal,0.000363,0.903,0.596,126.144,0.4,0.0382,0.177,0.0375
funk metal,0.000363,0.903,0.596,126.144,0.4,0.0382,0.177,0.0375
alternative metal,0.000532,0.784,0.418,169.977,0.36,0.0306,0.098,0.409
funk metal,0.000532,0.784,0.418,169.977,0.36,0.0306,0.098,0.409
alternative metal,0.00212,0.874,0.496,153.964,0.19,0.0565,0.129,2.62e-05
funk metal,0.00212,0.874,0.496,153.964,0.19,0.0565,0.129,2.62e-05
alternative metal,0.00109,0.553,0.492,81.034,0.207,0.0251,0.0948,0.000106
funk metal,0.00109,0.553,0.492,81.034,0.207,0.0251,0.0948,0.000106
alternative metal,0.237,0.624,0.53,93.936,0.37,0.0372,0.885,0.133
funk metal,0.237,0.624,0.53,93.936,0.37,0.0372,0.885,0.133
alternative metal,8.27e-05,0.832,0.336,89.561,0.25,0.039,0.0743,3.69e-05
funk metal,8.27e-05,0.832,0.336,89.561,0.25,0.039,0.0743,3.69e-05
alternative metal,0.00686,0.945,0.514,140.033,0.377,0.0568,0.338,0.000327
funk metal,0.00686,0.945,0.514,140.033,0.377,0.0568,0.338,0.000327
alternative metal,0.15,0.589,0.718,114.074,0.632,0.0265,0.114,1.26e-06
funk metal,0.15,0.589,0.718,114.074,0.632,0.0265,0.114,1.26e-06
alternative metal,0.0293,0.82,0.607,121.053,0.608,0.0299,0.374,2.42e-06
funk metal,0.0293,0.82,0.607,121.053,0.608,0.0299,0.374,2.42e-06
alternative metal,0.414,0.401,0.349,173.103,0.0742,0.0269,0.103,6.2e-06
funk metal,0.414,0.401,0.349,173.103,0.0742,0.0269,0.103,6.2e-06
alternative metal,0.331,0.76,0.355,91.436,0.429,0.0593,0.081,0
funk metal,0.331,0.76,0.355,91.436,0.429,0.0593,0.081,0
alternative metal,0.000197,0.975,0.43,90.643,0.321,0.091,0.193,3.2e-05
funk metal,0.000197,0.975,0.43,90.643,0.321,0.091,0.193,3.2e-05
alternative metal,0.0037,0.972,0.45,151.87,0.67,0.0494,0.103,9.27e-06
funk metal,0.0037,0.972,0.45,151.87,0.67,0.0494,0.103,9.27e-06
alternative metal,0.0329,0.892,0.447,77.52,0.471,0.0369,0.105,0
funk metal,0.0329,0.892,0.447,77.52,0.471,0.0369,0.105,0
alternative metal,0.15,0.779,0.588,130.241,0.275,0.0341,0.161,0.000119
funk metal,0.15,0.779,0.588,130.241,0.275,0.0341,0.161,0.000119
alternative metal,0.0145,0.825,0.466,78.142,0.399,0.028,0.188,4.92e-06
funk metal,0.0145,0.825,0.466,78.142,0.399,0.028,0.188,4.92e-06
alternative metal,0.000497,0.945,0.549,114.016,0.614,0.0328,0.154,0
funk metal,0.000497,0.945,0.549,114.016,0.614,0.0328,0.154,0
alternative metal,0.0596,0.789,0.529,160,0.346,0.0335,0.109,0.00198
funk metal,0.0596,0.789,0.529,160,0.346,0.0335,0.109,0.00198
alternative metal,0.0196,0.765,0.571,143.93,0.795,0.0255,0.193,0
funk metal,0.0196,0.765,0.571,143.93,0.795,0.0255,0.193,0
alternative metal,0.0152,0.795,0.561,141.997,0.181,0.043,0.107,0.0116
funk metal,0.0152,0.795,0.561,141.997,0.181,0.043,0.107,0.0116
alternative metal,0.0239,0.926,0.459,151.534,0.562,0.155,0.183,1.93e-05
funk metal,0.0239,0.926,0.459,151.534,0.562,0.155,0.183,1.93e-05
rap metal,0.0239,0.926,0.459,151.534,0.562,0.155,0.183,1.93e-05
alternative metal,0.0266,0.833,0.466,88.785,0.663,0.304,0.0327,0
funk metal,0.0266,0.833,0.466,88.785,0.663,0.304,0.0327,0
rap metal,0.0266,0.833,0.466,88.785,0.663,0.304,0.0327,0
alternative metal,0.0728,0.912,0.62,106.236,0.279,0.221,0.249,7.15e-05
funk metal,0.0728,0.912,0.62,106.236,0.279,0.221,0.249,7.15e-05
rap metal,0.0728,0.912,0.62,106.236,0.279,0.221,0.249,7.15e-05
alternative metal,0.0299,0.654,0.501,97.972,0.291,0.038,0.172,1.32e-05
funk metal,0.0299,0.654,0.501,97.972,0.291,0.038,0.172,1.32e-05
rap metal,0.0299,0.654,0.501,97.972,0.291,0.038,0.172,1.32e-05
alternative metal,0.00673,0.855,0.431,163.014,0.393,0.15,0.639,0.00114
funk metal,0.00673,0.855,0.431,163.014,0.393,0.15,0.639,0.00114
rap metal,0.00673,0.855,0.431,163.014,0.393,0.15,0.639,0.00114
alternative metal,0.0125,0.857,0.575,117.413,0.626,0.155,0.145,0.00229
funk metal,0.0125,0.857,0.575,117.413,0.626,0.155,0.145,0.00229
rap metal,0.0125,0.857,0.575,117.413,0.626,0.155,0.145,0.00229
alternative metal,0.00563,0.893,0.411,170.407,0.509,0.139,0.149,0.00967
funk metal,0.00563,0.893,0.411,170.407,0.509,0.139,0.149,0.00967
rap metal,0.00563,0.893,0.411,170.407,0.509,0.139,0.149,0.00967
alternative metal,0.0191,0.827,0.529,155.529,0.562,0.114,0.0938,0.195
funk metal,0.0191,0.827,0.529,155.529,0.562,0.114,0.0938,0.195
rap metal,0.0191,0.827,0.529,155.529,0.562,0.114,0.0938,0.195
alternative metal,0.00863,0.704,0.542,134.068,0.437,0.0511,0.113,0.00285
funk metal,0.00863,0.704,0.542,134.068,0.437,0.0511,0.113,0.00285
rap metal,0.00863,0.704,0.542,134.068,0.437,0.0511,0.113,0.00285
alternative metal,0.000893,0.678,0.503,112.277,0.497,0.103,0.348,0.0134
funk metal,0.000893,0.678,0.503,112.277,0.497,0.103,0.348,0.0134
rap metal,0.000893,0.678,0.503,112.277,0.497,0.103,0.348,0.0134
alternative metal,0.516,0.737,0.48,156.672,0.702,0.57,0.779,1.77e-05
funk metal,0.516,0.737,0.48,156.672,0.702,0.57,0.779,1.77e-05
rap metal,0.516,0.737,0.48,156.672,0.702,0.57,0.779,1.77e-05
alternative metal,0.00391,0.905,0.364,170.445,0.645,0.188,0.727,0.000458
funk metal,0.00391,0.905,0.364,170.445,0.645,0.188,0.727,0.000458
rap metal,0.00391,0.905,0.364,170.445,0.645,0.188,0.727,0.000458
alternative metal,0.168,0.889,0.531,106.828,0.538,0.155,0.968,0.00383
funk metal,0.168,0.889,0.531,106.828,0.538,0.155,0.968,0.00383
rap metal,0.168,0.889,0.531,106.828,0.538,0.155,0.968,0.00383
alternative metal,0.284,0.903,0.586,151.269,0.54,0.242,0.195,0
funk metal,0.284,0.903,0.586,151.269,0.54,0.242,0.195,0
rap metal,0.284,0.903,0.586,151.269,0.54,0.242,0.195,0
alternative metal,0.0389,0.869,0.601,102.2,0.394,0.0542,0.0701,1.82e-05
funk metal,0.0389,0.869,0.601,102.2,0.394,0.0542,0.0701,1.82e-05
rap metal,0.0389,0.869,0.601,102.2,0.394,0.0542,0.0701,1.82e-05
alternative metal,0.0362,0.834,0.404,165.909,0.534,0.118,0.491,0.000147
funk metal,0.0362,0.834,0.404,165.909,0.534,0.118,0.491,0.000147
rap metal,0.0362,0.834,0.404,165.909,0.534,0.118,0.491,0.000147
alternative metal,0.327,0.893,0.503,179.139,0.171,0.286,0.105,0
funk metal,0.327,0.893,0.503,179.139,0.171,0.286,0.105,0
rap metal,0.327,0.893,0.503,179.139,0.171,0.286,0.105,0
alternative metal,0.0673,0.939,0.595,106.732,0.774,0.0611,0.232,0.000134
funk metal,0.0673,0.939,0.595,106.732,0.774,0.0611,0.232,0.000134
rap metal,0.0673,0.939,0.595,106.732,0.774,0.0611,0.232,0.000134
alternative metal,0.0361,0.704,0.518,137.423,0.371,0.0386,0.0731,1.57e-05
funk metal,0.0361,0.704,0.518,137.423,0.371,0.0386,0.0731,1.57e-05
rap metal,0.0361,0.704,0.518,137.423,0.371,0.0386,0.0731,1.57e-05
alternative metal,0.0411,0.909,0.459,113.328,0.689,0.0417,0.0517,0.000179
funk metal,0.0411,0.909,0.459,113.328,0.689,0.0417,0.0517,0.000179
rap metal,0.0411,0.909,0.459,113.328,0.689,0.0417,0.0517,0.000179
alternative metal,0.0681,0.836,0.685,143.604,0.563,0.077,0.0668,3.47e-06
funk metal,0.0681,0.836,0.685,143.604,0.563,0.077,0.0668,3.47e-06
rap metal,0.0681,0.836,0.685,143.604,0.563,0.077,0.0668,3.47e-06
alternative metal,0.193,0.901,0.438,90.974,0.439,0.137,0.0545,0
funk metal,0.193,0.901,0.438,90.974,0.439,0.137,0.0545,0
rap metal,0.193,0.901,0.438,90.974,0.439,0.137,0.0545,0
alternative metal,0.266,0.938,0.599,88.895,0.598,0.209,0.211,0
funk metal,0.266,0.938,0.599,88.895,0.598,0.209,0.211,0
rap metal,0.266,0.938,0.599,88.895,0.598,0.209,0.211,0
alternative metal,0.135,0.945,0.397,96.254,0.601,0.0563,0.0861,2.05e-05
funk metal,0.135,0.945,0.397,96.254,0.601,0.0563,0.0861,2.05e-05
rap metal,0.135,0.945,0.397,96.254,0.601,0.0563,0.0861,2.05e-05
alternative metal,0.00153,0.632,0.385,142.714,0.552,0.0371,0.29,0.00839
funk metal,0.00153,0.632,0.385,142.714,0.552,0.0371,0.29,0.00839
rap metal,0.00153,0.632,0.385,142.714,0.552,0.0371,0.29,0.00839
industrial metal,0.00943,0.543,0.591,60.003,0.476,0.0388,0.13,1.42e-06
industrial metal,0.00141,0.944,0.584,133.029,0.304,0.108,0.177,9.51e-06
industrial metal,0.00254,0.932,0.605,110.013,0.676,0.0456,0.157,0.00101
industrial metal,0.000174,0.909,0.613,125.002,0.228,0.106,0.104,0.000238
industrial metal,0.0197,0.754,0.543,115.037,0.167,0.0532,0.0889,0.0141
industrial metal,0.000224,0.813,0.389,117.026,0.38,0.146,0.33,4.36e-05
industrial metal,0.000506,0.833,0.654,127.001,0.724,0.0466,0.0809,0.000384
industrial metal,0.000371,0.846,0.619,120.029,0.431,0.0369,0.25,0.00239
industrial metal,4.2e-05,0.947,0.5,120.051,0.498,0.0772,0.303,2.65e-05
industrial metal,0.00336,0.73,0.551,116.999,0.429,0.0474,0.744,0.00343
alternative metal,0.331,0.445,0.145,89.373,0.0376,0.0374,0.363,0.927
funk metal,0.331,0.445,0.145,89.373,0.0376,0.0374,0.363,0.927
nu metal,0.331,0.445,0.145,89.373,0.0376,0.0374,0.363,0.927
rap metal,0.331,0.445,0.145,89.373,0.0376,0.0374,0.363,0.927
alternative metal,0.0435,0.98,0.56,143.931,0.325,0.419,0.326,8.1e-06
funk metal,0.0435,0.98,0.56,143.931,0.325,0.419,0.326,8.1e-06
nu metal,0.0435,0.98,0.56,143.931,0.325,0.419,0.326,8.1e-06
rap metal,0.0435,0.98,0.56,143.931,0.325,0.419,0.326,8.1e-06
alternative metal,0.000559,0.978,0.442,174.047,0.67,0.31,0.142,0.000612
funk metal,0.000559,0.978,0.442,174.047,0.67,0.31,0.142,0.000612
nu metal,0.000559,0.978,0.442,174.047,0.67,0.31,0.142,0.000612
rap metal,0.000559,0.978,0.442,174.047,0.67,0.31,0.142,0.000612
alternative metal,0.00883,0.986,0.708,110.039,0.355,0.115,0.111,0.00268
funk metal,0.00883,0.986,0.708,110.039,0.355,0.115,0.111,0.00268
nu metal,0.00883,0.986,0.708,110.039,0.355,0.115,0.111,0.00268
rap metal,0.00883,0.986,0.708,110.039,0.355,0.115,0.111,0.00268
alternative metal,0.00174,0.91,0.668,94.385,0.187,0.0897,0.075,0.00977
funk metal,0.00174,0.91,0.668,94.385,0.187,0.0897,0.075,0.00977
nu metal,0.00174,0.91,0.668,94.385,0.187,0.0897,0.075,0.00977
rap metal,0.00174,0.91,0.668,94.385,0.187,0.0897,0.075,0.00977
alternative metal,0.00175,0.949,0.594,82.009,0.803,0.115,0.103,7.38e-05
funk metal,0.00175,0.949,0.594,82.009,0.803,0.115,0.103,7.38e-05
nu metal,0.00175,0.949,0.594,82.009,0.803,0.115,0.103,7.38e-05
rap metal,0.00175,0.949,0.594,82.009,0.803,0.115,0.103,7.38e-05
alternative metal,0.00309,0.983,0.641,110.021,0.485,0.103,0.88,0.0134
funk metal,0.00309,0.983,0.641,110.021,0.485,0.103,0.88,0.0134
nu metal,0.00309,0.983,0.641,110.021,0.485,0.103,0.88,0.0134
rap metal,0.00309,0.983,0.641,110.021,0.485,0.103,0.88,0.0134
alternative metal,0.000102,0.834,0.284,122.83,0.266,0.0417,0.17,0.582
funk metal,0.000102,0.834,0.284,122.83,0.266,0.0417,0.17,0.582
nu metal,0.000102,0.834,0.284,122.83,0.266,0.0417,0.17,0.582
rap metal,0.000102,0.834,0.284,122.83,0.266,0.0417,0.17,0.582
alternative metal,0.00578,0.579,0.36,187.547,0.584,0.13,0.482,7.22e-06
funk metal,0.00578,0.579,0.36,187.547,0.584,0.13,0.482,7.22e-06
nu metal,0.00578,0.579,0.36,187.547,0.584,0.13,0.482,7.22e-06
rap metal,0.00578,0.579,0.36,187.547,0.584,0.13,0.482,7.22e-06
alternative metal,0.000939,0.994,0.573,90.053,0.41,0.168,0.249,0
funk metal,0.000939,0.994,0.573,90.053,0.41,0.168,0.249,0
nu metal,0.000939,0.994,0.573,90.053,0.41,0.168,0.249,0
rap metal,0.000939,0.994,0.573,90.053,0.41,0.168,0.249,0
alternative metal,0.00261,0.99,0.504,189.753,0.397,0.403,0.194,0.0865
funk metal,0.00261,0.99,0.504,189.753,0.397,0.403,0.194,0.0865
nu metal,0.00261,0.99,0.504,189.753,0.397,0.403,0.194,0.0865
rap metal,0.00261,0.99,0.504,189.753,0.397,0.403,0.194,0.0865
alternative metal,0.00922,0.991,0.575,101.021,0.713,0.175,0.353,2.74e-05
funk metal,0.00922,0.991,0.575,101.021,0.713,0.175,0.353,2.74e-05
nu metal,0.00922,0.991,0.575,101.021,0.713,0.175,0.353,2.74e-05
rap metal,0.00922,0.991,0.575,101.021,0.713,0.175,0.353,2.74e-05
alternative metal,0.000677,0.907,0.48,172.149,0.843,0.268,0.12,1.23e-05
funk metal,0.000677,0.907,0.48,172.149,0.843,0.268,0.12,1.23e-05
nu metal,0.000677,0.907,0.48,172.149,0.843,0.268,0.12,1.23e-05
rap metal,0.000677,0.907,0.48,172.149,0.843,0.268,0.12,1.23e-05
alternative metal,0.0107,0.9,0.692,101.993,0.492,0.035,0.435,0.373
funk metal,0.0107,0.9,0.692,101.993,0.492,0.035,0.435,0.373
nu metal,0.0107,0.9,0.692,101.993,0.492,0.035,0.435,0.373
rap metal,0.0107,0.9,0.692,101.993,0.492,0.035,0.435,0.373
alternative metal,0.0162,0.905,0.547,89.988,0.495,0.0553,0.162,0.00057
funk metal,0.0162,0.905,0.547,89.988,0.495,0.0553,0.162,0.00057
nu metal,0.0162,0.905,0.547,89.988,0.495,0.0553,0.162,0.00057
rap metal,0.0162,0.905,0.547,89.988,0.495,0.0553,0.162,0.00057
alternative metal,0.00184,0.621,0.682,99.979,0.826,0.0282,0.115,0.00324
funk metal,0.00184,0.621,0.682,99.979,0.826,0.0282,0.115,0.00324
nu metal,0.00184,0.621,0.682,99.979,0.826,0.0282,0.115,0.00324
rap metal,0.00184,0.621,0.682,99.979,0.826,0.0282,0.115,0.00324
metalcore,0.45,0.15,0.217,71.141,0.0344,0.0423,0.65,0.979
metalcore,1.51e-05,0.994,0.441,140.053,0.179,0.114,0.368,9.68e-06
metalcore,1.49e-05,0.992,0.271,173.721,0.42,0.116,0.328,1.63e-05
metalcore,0.000111,0.977,0.29,182.241,0.483,0.0846,0.32,0
metalcore,3.21e-05,0.98,0.295,134.335,0.302,0.0854,0.359,0
metalcore,2.1e-05,0.997,0.365,176.036,0.386,0.0935,0.347,1.09e-06
metalcore,5.29e-05,0.976,0.468,146.066,0.541,0.0732,0.0931,0.00195
metalcore,1.8e-05,0.981,0.264,132.654,0.361,0.123,0.0649,0.000176
metalcore,2.96e-05,0.993,0.429,172.067,0.52,0.0962,0.328,0
metalcore,1.4e-05,0.966,0.372,109.604,0.437,0.0459,0.341,0.000817
metalcore,1.59e-05,0.989,0.39,185.095,0.594,0.0934,0.0223,1.05e-06
metalcore,3.02e-05,0.977,0.303,185.207,0.473,0.0864,0.223,1.68e-05
metalcore,1.16e-05,0.986,0.351,165.114,0.562,0.118,0.282,0
metalcore,0.00194,0.925,0.286,135.401,0.436,0.0882,0.251,0.000105
metalcore,0.000251,0.978,0.249,144.189,0.155,0.168,0.144,6.19e-06
melodic metalcore,7.24e-05,0.98,0.486,97.014,0.0961,0.0872,0.147,0.000562
metalcore,7.24e-05,0.98,0.486,97.014,0.0961,0.0872,0.147,0.000562
melodic metalcore,2.56e-05,0.979,0.384,179.948,0.314,0.107,0.788,6.51e-05
metalcore,2.56e-05,0.979,0.384,179.948,0.314,0.107,0.788,6.51e-05
melodic metalcore,5.28e-05,0.985,0.542,138.043,0.256,0.0641,0.357,7.56e-05
metalcore,5.28e-05,0.985,0.542,138.043,0.256,0.0641,0.357,7.56e-05
melodic metalcore,2.65e-05,0.963,0.508,138.009,0.249,0.102,0.281,9.38e-06
metalcore,2.65e-05,0.963,0.508,138.009,0.249,0.102,0.281,9.38e-06
melodic metalcore,0.000207,0.986,0.462,93.981,0.0427,0.133,0.164,0.0014
metalcore,0.000207,0.986,0.462,93.981,0.0427,0.133,0.164,0.0014
melodic metalcore,0.000111,0.963,0.524,120.018,0.138,0.0929,0.266,0.00411
metalcore,0.000111,0.963,0.524,120.018,0.138,0.0929,0.266,0.00411
melodic metalcore,0.000871,0.975,0.38,176.014,0.0963,0.0936,0.0717,0.000553
metalcore,0.000871,0.975,0.38,176.014,0.0963,0.0936,0.0717,0.000553
melodic metalcore,0.00032,0.978,0.436,179.922,0.404,0.0682,0.383,0.0609
metalcore,0.00032,0.978,0.436,179.922,0.404,0.0682,0.383,0.0609
melodic metalcore,0.000937,0.97,0.515,119.958,0.177,0.0677,0.267,7.84e-05
metalcore,0.000937,0.97,0.515,119.958,0.177,0.0677,0.267,7.84e-05
melodic metalcore,2.46e-05,0.986,0.452,176.075,0.2,0.0778,0.318,0.00167
metalcore,2.46e-05,0.986,0.452,176.075,0.2,0.0778,0.318,0.00167
melodic metalcore,5.83e-05,0.906,0.469,121.963,0.336,0.0522,0.132,2.38e-06
metalcore,5.83e-05,0.906,0.469,121.963,0.336,0.0522,0.132,2.38e-06
melodic metalcore,0.000491,0.991,0.535,128.026,0.0916,0.0906,0.258,0.000136
metalcore,0.000491,0.991,0.535,128.026,0.0916,0.0906,0.258,0.000136
melodic metalcore,5.17e-05,0.986,0.323,186.659,0.393,0.11,0.345,0.00193
metalcore,5.17e-05,0.986,0.323,186.659,0.393,0.11,0.345,0.00193
melodic metalcore,0.0013,0.952,0.586,130.106,0.346,0.0769,0.292,0
metalcore,0.0013,0.952,0.586,130.106,0.346,0.0769,0.292,0
melodic metalcore,0.000185,0.944,0.303,125.006,0.285,0.0946,0.309,0.00372
metalcore,0.000185,0.944,0.303,125.006,0.285,0.0946,0.309,0.00372
metal,5.11e-05,0.988,0.396,154.993,0.109,0.424,0.278,0.0115
speed metal,5.11e-05,0.988,0.396,154.993,0.109,0.424,0.278,0.0115
thrash metal,5.11e-05,0.988,0.396,154.993,0.109,0.424,0.278,0.0115
metal,6.42e-05,0.99,0.275,109.866,0.146,0.469,0.0878,0.0128
speed metal,6.42e-05,0.99,0.275,109.866,0.146,0.469,0.0878,0.0128
thrash metal,6.42e-05,0.99,0.275,109.866,0.146,0.469,0.0878,0.0128
metal,7.58e-05,0.983,0.34,123.823,0.142,0.392,0.241,0.00596
speed metal,7.58e-05,0.983,0.34,123.823,0.142,0.392,0.241,0.00596
thrash metal,7.58e-05,0.983,0.34,123.823,0.142,0.392,0.241,0.00596
metal,0.00011,0.993,0.291,118.978,0.152,0.302,0.318,8.98e-05
speed metal,0.00011,0.993,0.291,118.978,0.152,0.302,0.318,8.98e-05
thrash metal,0.00011,0.993,0.291,118.978,0.152,0.302,0.318,8.98e-05
metal,0.000254,0.981,0.319,114.911,0.168,0.227,0.07,0.00183
speed metal,0.000254,0.981,0.319,114.911,0.168,0.227,0.07,0.00183
thrash metal,0.000254,0.981,0.319,114.911,0.168,0.227,0.07,0.00183
metal,0.000581,0.956,0.516,144.927,0.356,0.12,0.0575,0.113
